NonFruit_Odor Data,TGS2620,TGS2610,TGS2602,MQ4,MQ5,temp,humid
,281,23,238,242,29,24,41
,262,21,235,227,28,24,41
,304,21,253,255,28,24,41
,303,22,264,266,29,24,41
,269,23,239,237,27,24,41
,266,22,247,228,28,24,41
,300,21,269,262,28,24,41
,256,23,233,227,27,24,41
,300,23,258,265,27,24,41
,271,21,220,238,28,24,41
,287,23,248,253,28,24,41
,271,22,244,241,27,24,41
,273,21,221,241,30,24,41
,305,21,260,270,28,24,41
,270,23,227,230,28,24,41
,295,21,263,258,28,24,41
,264,24,233,227,27,24,41
,297,23,259,260,28,24,41
,260,22,240,226,28,24,41
,280,22,246,246,28,24,41
,289,21,259,256,27,24,41
,269,24,217,232,28,24,41
,282,24,249,250,27,24,41
,287,22,253,247,28,24,41
,279,23,236,247,26,24,41
,282,23,246,247,27,24,41
,297,22,254,263,30,24,41
,266,22,232,237,28,24,41
,281,23,248,248,27,24,41
,294,23,263,251,28,24,41
,267,23,234,230,28,24,41
,319,23,250,275,28,24,41
,269,22,227,238,29,24,41
,293,22,266,256,29,24,41
,262,22,226,238,28,24,41
,293,23,261,265,27,24,41
,269,21,226,232,27,24,41
,297,24,261,257,27,24,41
,275,23,242,244,28,24,41
,252,23,234,228,28,24,41
,302,24,264,257,27,24,41
,264,21,232,232,28,24,41
,289,22,249,253,27,24,41
,291,22,262,253,28,24,41
,273,24,244,246,28,24,41
,266,23,225,230,28,24,41
,270,23,240,235,27,24,41
,291,23,250,257,30,24,41
,288,22,274,254,28,24,41
,295,21,257,259,29,24,41
,293,22,259,259,28,24,41
,292,22,252,256,30,24,41
,281,21,248,249,27,24,41
,270,22,242,236,28,24,41
,259,22,230,229,27,24,41
,260,22,231,227,28,24,41
,267,23,226,235,27,24,41
,282,22,240,248,29,24,41
,282,22,260,249,28,24,41
,303,24,263,263,25,24,41
,276,22,246,244,27,24,41
,278,24,245,248,27,24,41
,301,23,253,262,28,24,41
,282,23,233,244,28,24,41
,294,23,258,257,27,24,41
,273,23,237,240,28,24,41
,284,23,238,242,28,24,41
,297,24,260,264,28,24,41
,270,23,225,233,26,24,41
,284,23,244,250,28,24,41
,288,24,255,253,26,24,41
,269,23,224,239,27,24,41
,284,21,229,241,27,24,41
,296,22,255,260,28,24,41
,279,24,247,246,27,24,41
,258,22,233,225,28,24,41
,300,23,254,256,28,24,41
,283,24,251,248,27,24,41
,254,22,235,225,29,24,41
,294,23,248,253,28,24,41
,303,23,256,262,29,24,41
,280,24,247,247,27,24,41
,270,23,232,235,28,24,41
,264,23,236,221,27,24,41
,260,23,226,225,27,24,41
,279,22,228,244,28,24,41
,284,23,247,249,27,24,41
,295,24,258,257,28,24,41
,259,23,244,233,27,24,41
,283,24,245,246,27,24,41
,279,23,248,246,29,24,41
,283,23,245,244,28,24,41
,277,23,228,235,28,24,41
,308,23,265,268,28,24,41
,267,22,240,238,28,24,41
,261,21,239,227,27,24,41
,279,22,241,244,30,24,41
,286,23,258,256,28,24,41
,290,21,261,253,28,24,41
,298,22,261,259,28,24,41
,293,22,258,264,28,24,41
,303,22,258,266,29,24,41
,301,23,265,256,27,24,41
,295,23,268,253,27,24,41
,283,23,234,243,28,24,41
,269,23,223,238,28,24,41
,283,21,248,251,27,24,41
,289,23,258,259,28,24,41
,297,24,255,262,28,24,41
,279,23,244,244,28,24,41
,262,22,233,228,30,24,41
,283,23,247,245,27,24,41
,294,24,257,264,29,24,41
,284,22,245,246,26,24,41
,278,26,235,241,27,24,41
,255,23,229,228,28,24,41
,259,22,227,222,29,24,41
,256,23,232,226,27,24,41
,258,24,229,222,27,24,41
,284,23,245,248,28,24,41
,295,24,260,252,27,24,41
,271,22,227,243,28,24,41
,270,24,245,222,28,24,41
,299,22,263,268,28,24,41
,264,23,228,241,27,24,41
,287,23,260,258,28,24,41
,261,23,230,239,27,24,41
,290,22,254,254,28,24,41
,273,24,223,230,27,24,41
,299,23,263,267,28,24,41
,277,22,239,245,28,24,41
,275,23,240,236,28,24,41
,289,21,246,254,28,24,41
,269,23,228,243,28,24,41
,294,22,243,254,29,24,41
,273,23,224,238,28,24,41
,289,23,256,257,28,24,41
,263,21,237,227,30,24,41
,304,22,253,269,27,24,41
,276,23,246,242,27,24,41
,280,22,243,244,29,24,41
,308,24,265,265,27,24,41
,291,23,272,254,25,24,41
,288,23,259,250,26,24,41
,303,22,251,263,28,24,41
,296,22,266,258,28,24,41
,287,23,258,253,26,24,41
,276,22,233,238,27,24,41
,273,22,240,242,28,24,41
,284,24,249,250,27,24,41
,287,23,253,256,29,24,41
,267,23,239,236,29,24,41
,261,23,226,238,28,24,41
,296,24,264,261,26,24,41
,264,24,230,221,28,24,41
,296,24,254,254,29,24,41
,297,24,254,262,28,24,41
,261,23,234,240,30,24,41
,266,23,227,231,30,24,41
,292,23,256,260,29,24,41
,287,24,266,252,28,24,41
,260,23,234,222,29,24,41
,261,23,238,230,29,24,41
,289,23,244,248,28,24,41
,304,23,252,270,29,24,41
,298,23,252,260,29,24,41
,274,23,231,246,28,24,41
,269,23,239,236,29,24,41
,295,23,266,256,28,24,41
,290,23,248,252,28,24,41
,279,23,235,242,28,24,41
,256,23,234,233,27,24,41
,270,23,240,233,25,24,41
,262,23,221,231,30,24,41
,278,21,243,246,28,24,41
,309,21,252,262,27,24,41
,264,23,226,233,28,24,41
,297,23,246,260,28,24,41
,274,23,248,243,27,24,41
,251,22,238,210,27,24,41
,291,23,256,262,29,24,41
,257,23,230,231,27,24,41
,301,24,255,267,27,24,41
,273,24,245,241,28,24,41
,265,23,232,235,27,24,41
,288,24,254,253,27,24,41
,289,23,248,258,28,24,41
,276,23,231,237,27,24,41
,285,25,255,253,27,24,41
,266,23,241,229,30,24,41
,284,23,257,251,27,24,41
,269,21,237,227,25,24,41
,292,23,257,252,28,24,41
,279,24,246,246,29,24,41
,255,23,228,232,26,24,41
,288,23,253,250,28,24,41
,281,23,247,247,28,24,41
,260,23,227,231,27,24,41
,297,23,259,265,27,24,41
,279,23,247,245,29,24,41
,262,26,232,229,28,24,41
,266,23,240,232,27,24,41
,294,23,249,254,28,24,41
,308,24,257,269,27,24,41
,300,23,258,248,25,24,41
,280,22,246,242,27,24,41
,262,23,232,230,27,24,41
,275,23,237,236,29,24,41
,297,23,255,247,28,24,41
,298,23,253,266,28,24,41
,283,23,245,248,28,24,41
,277,22,230,240,27,24,41
,261,23,227,227,30,24,41
,266,23,231,229,29,24,41
,293,24,256,256,28,24,41
,278,26,243,246,28,24,41
,258,23,236,228,28,24,41
,289,25,258,253,28,24,41
,259,23,236,227,27,24,41
,294,22,268,256,28,24,41
,266,24,228,230,28,24,41
,284,23,242,250,28,24,41
,293,24,263,264,29,24,41
,286,24,250,249,28,24,41
,277,24,247,247,27,24,41
,273,23,237,233,27,24,41
,274,23,242,238,28,24,41
,281,23,250,249,29,24,41
,283,24,246,247,28,24,41
,276,25,241,247,28,24,41
,272,23,241,235,30,24,41
,300,24,260,260,28,24,41
,275,22,240,239,28,24,41
,252,26,234,233,27,24,41
,275,22,232,236,28,24,41
,302,23,252,265,28,24,41
,274,24,242,241,29,24,41
,278,23,247,248,27,24,41
,284,22,245,249,28,24,41
,274,24,239,236,27,24,41
,281,24,258,247,27,24,41
,292,24,253,257,27,24,41
,259,24,231,234,28,24,41
,275,23,242,238,28,24,41
,305,22,266,258,28,24,41
,261,23,239,222,28,24,41
,283,23,246,249,28,24,41
,289,24,246,255,28,24,41
,266,23,225,231,28,24,41
,294,22,264,263,28,24,41
,263,24,228,228,28,24,41
,298,24,246,254,28,24,41
,258,23,230,224,28,24,41
,297,23,259,266,29,24,41
,257,24,237,227,29,24,41
,284,24,247,249,28,24,41
,296,24,257,263,28,24,41
,266,24,231,228,27,24,41
,277,24,241,241,27,24,41
,298,24,257,263,28,24,41
,292,24,257,264,28,24,41
,267,23,230,227,28,24,41
,286,24,238,243,27,24,41
,285,24,259,251,28,24,41
,278,24,242,245,27,24,41
,271,23,226,239,29,24,41
,292,23,244,247,27,24,41
,284,24,248,256,27,24,41
,268,24,224,240,28,24,41
,281,23,246,245,27,24,41
,285,23,263,250,28,24,41
,264,23,236,231,26,24,41
,286,22,252,250,28,24,41
,273,25,243,239,25,24,41
,273,23,242,240,28,24,41
,279,24,250,246,28,24,41
,280,24,244,249,28,24,41
,276,24,244,243,28,24,41
,284,26,249,257,27,24,41
,261,24,224,229,27,24,41
,249,24,230,227,28,24,41
,270,25,233,229,26,24,41
,274,22,238,245,27,24,41
,288,23,253,254,27,24,41
,301,24,258,257,27,24,41
,277,24,234,238,29,24,41
,260,26,231,231,27,24,41
,289,23,261,253,29,24,41
,295,23,248,260,28,24,41
,274,25,232,241,28,24,41
,251,24,226,225,30,24,41
,273,24,225,240,29,24,41
,271,24,227,240,28,24,41
,274,23,225,233,28,24,41
,266,24,227,236,29,24,41
,260,23,238,228,27,24,41
,263,23,225,231,28,24,41
,265,25,240,227,28,24,41
,273,24,220,234,27,24,41
,267,24,239,235,27,24,41
,276,24,234,241,28,24,41
,293,24,253,253,29,24,41
,294,24,257,264,28,24,41
,287,24,247,244,27,24,41
,257,24,237,228,27,24,41
,276,23,242,242,27,24,41
,294,25,263,252,28,24,41
,283,23,263,250,28,24,41
,280,24,249,245,27,24,41
,250,24,233,223,26,24,41
,271,24,225,233,27,24,41
,280,24,240,246,28,24,41
,294,26,254,260,27,24,41
,302,24,262,266,30,24,41
,302,23,258,257,28,24,41
,290,24,255,259,26,24,41
,292,23,252,260,28,24,41
,287,23,248,254,28,24,41
,276,24,244,239,27,24,41
,268,25,239,239,28,24,41
,271,24,229,240,27,24,41
,274,24,224,233,27,24,41
,262,24,222,227,30,24,41
,272,24,219,240,27,24,41
,273,25,239,249,27,24,41
,281,23,253,244,28,24,41
,290,24,260,251,27,24,41
,296,23,265,266,28,24,41
,296,25,253,261,28,24,41
,289,26,262,260,28,24,41
,296,26,261,266,29,24,41
,296,25,258,255,28,24,41
,286,21,251,245,28,24,41
,300,24,251,262,28,24,41
,305,24,259,259,27,24,41
,276,24,245,245,29,24,41
,252,26,229,214,28,24,41
,281,24,244,244,27,24,41
,292,25,255,255,27,24,41
,261,25,227,229,29,24,41
,275,23,252,252,30,24,41
,287,24,254,252,30,24,41
,266,23,232,232,28,24,41
,262,25,238,225,30,24,41
,275,24,235,243,27,24,41
,274,26,216,236,28,24,41
,270,26,225,237,27,24,41
,291,25,252,257,27,24,41
,280,24,242,238,29,24,41
,262,23,237,228,28,24,41
,301,24,261,271,29,24,41
,259,24,228,227,27,24,41
,289,24,256,256,30,24,41
,282,24,253,244,28,24,41
,250,25,230,215,28,24,41
,259,24,222,224,29,24,41
,276,25,243,240,27,24,41
,294,26,263,255,25,24,41
,293,24,264,256,27,24,41
,279,24,247,248,26,24,41
,244,25,231,226,27,24,41
,278,25,240,246,28,24,41
,288,26,262,254,27,24,41
,297,22,246,250,28,24,41
,286,24,247,248,27,24,41
,288,23,246,252,30,24,41
,280,23,249,249,28,24,41
,255,25,232,223,26,24,41
,296,24,259,264,28,24,41
,270,26,241,241,27,24,41
,262,24,229,231,28,24,41
,293,25,260,253,27,24,41
,299,25,255,260,28,24,41
,269,25,243,240,27,24,41
,251,23,231,226,28,24,41
,263,24,235,234,27,24,41
,281,24,246,243,26,24,41
,292,25,257,250,27,24,41
,298,24,253,262,27,24,41
,290,26,248,263,29,24,41
,256,25,224,230,27,24,41
,271,24,238,232,28,24,41
,296,25,253,262,28,24,41
,289,25,248,259,26,24,41
,272,24,245,243,28,24,41
,261,25,233,239,28,24,41
,263,24,224,234,28,24,41
,283,25,255,248,27,24,41
,290,25,261,252,28,24,41
,293,25,254,255,29,24,41
,293,24,259,254,30,24,41
,279,26,250,247,27,24,41
,253,25,230,221,27,24,41
,272,23,244,248,28,24,41
,302,25,256,262,28,24,41
,286,25,252,254,28,24,41
,281,24,252,248,28,24,41
,273,25,241,242,27,24,41
,275,25,227,243,28,24,41
,260,24,241,236,28,24,41
,274,25,220,234,28,24,41
,260,25,233,244,28,24,41
,253,25,231,211,28,24,41
,263,22,227,236,27,24,41
,264,24,240,230,28,24,41
,280,24,247,247,28,24,41
,276,24,246,243,28,24,41
,267,25,233,234,27,24,41
,271,26,238,239,28,24,41
,277,25,244,247,27,24,41
,281,24,259,251,27,24,41
,296,26,261,262,28,24,41
,283,25,242,252,29,24,41
,255,25,235,230,28,24,41
,273,25,237,228,28,24,41
,288,25,249,243,27,24,41
,282,25,255,252,27,24,41
,249,26,238,223,29,24,41
,256,24,234,234,27,24,41
,288,25,251,245,29,24,41
,290,25,245,245,27,24,41
,282,24,244,250,30,24,41
,280,24,245,244,28,24,41
,275,26,225,242,28,24,41
,261,25,222,226,29,24,41
,264,26,228,232,28,24,41
,273,25,238,244,27,24,41
,282,25,245,244,30,24,41
,292,24,251,261,28,24,41
,284,26,255,248,28,24,41
,263,25,238,231,28,24,41
,286,25,243,253,28,24,41
,294,25,259,263,27,24,41
,286,25,257,243,28,24,41
,272,25,237,245,28,24,41
,267,23,244,230,28,24,41
,267,25,223,227,27,24,41
,257,25,230,232,29,24,41
,273,25,244,242,28,24,41
,293,25,260,258,28,24,41
,300,25,250,264,27,24,41
,286,24,262,252,27,24,41
,275,25,241,242,30,24,41
,273,25,241,241,29,24,41
,279,24,258,247,28,24,41
,295,23,252,250,28,24,41
,287,25,263,251,28,24,41
,276,24,241,244,27,24,41
,255,24,238,226,28,24,41
,269,23,232,241,27,24,41
,296,25,247,256,28,24,41
,286,24,262,256,28,24,41
,281,25,243,246,28,24,41
,291,23,247,257,27,24,41
,284,23,257,250,28,24,41
,294,24,254,253,28,24,41
,295,24,266,266,27,24,41
,283,24,258,247,28,24,41
,289,24,256,255,28,24,41
,286,25,240,238,27,24,41
,273,25,238,231,28,24,41
,263,24,221,229,27,24,41
,272,24,232,230,28,24,41
,272,24,234,247,28,24,41
,282,24,246,249,29,24,41
,300,25,258,261,27,24,41
,291,26,245,263,27,24,41
,279,25,244,243,27,24,41
,266,26,229,235,29,24,41
,272,24,240,238,29,24,41
,292,25,256,254,28,24,41
,280,23,246,250,29,24,41
,263,24,221,230,27,24,41
,266,24,240,219,27,24,41
,282,24,254,246,28,24,41
,280,24,253,246,30,24,41
,256,25,238,226,27,24,41
,280,23,241,243,27,24,41
,298,26,255,255,28,24,41
,276,26,242,240,28,24,41
,261,25,227,231,28,24,41
,262,24,234,229,27,24,41
,279,25,247,244,29,24,41
,298,25,256,261,28,24,41
,274,26,241,245,28,24,41
,252,25,231,223,29,24,41
,284,24,245,249,29,24,41
,280,24,265,251,28,24,41
,258,26,235,231,28,24,41
,280,25,242,242,30,24,41
,299,25,267,261,29,24,41
,290,26,254,256,28,24,41
,282,25,243,239,27,24,41
,265,24,226,236,26,24,41
,277,24,240,243,28,24,41
,287,25,256,256,29,24,41
,289,25,251,259,30,24,41
,280,24,247,246,28,24,41
,246,25,234,215,27,24,41
,258,25,244,227,27,24,41
,288,25,258,250,28,24,41
,289,25,255,257,27,24,41
,270,25,225,230,30,24,41
,288,24,241,242,28,24,41
,284,25,260,256,27,24,41
,260,25,225,226,27,24,41
,300,27,254,264,27,24,41
,247,25,228,224,28,24,41
,298,26,247,262,28,24,41
,263,25,224,237,28,24,41
,280,25,236,239,27,24,41
,303,26,261,257,26,24,41
,258,24,232,236,28,24,41
,293,25,252,258,28,24,41
,269,24,238,242,28,24,41
,273,25,234,233,28,24,41
,292,25,251,264,27,24,41
,263,24,226,230,28,24,41
,289,23,256,256,28,24,41
,286,24,245,256,28,24,41
,255,25,229,226,28,24,41
,285,25,246,244,27,24,41
,281,25,246,246,29,24,41
,265,25,225,236,29,24,41
,287,25,245,255,27,24,41
,259,24,238,226,28,24,41
,297,25,259,255,27,24,41
,272,26,238,237,28,24,41
,268,25,232,231,27,24,41
,283,25,256,247,28,24,41
,275,25,244,244,28,24,41
,261,25,228,225,28,24,41
,292,25,253,253,28,24,41
,279,25,244,248,28,24,41
,254,25,237,230,28,24,41
,305,24,248,260,27,24,41
,272,27,237,242,29,24,41
,264,25,216,228,28,24,41
,301,26,250,253,28,24,41
,272,26,239,240,28,24,41
,270,25,232,229,27,24,41
,292,26,253,258,28,24,41
,262,25,232,239,27,24,41
,277,25,248,246,28,24,41
,280,25,247,243,28,24,41
,270,25,235,225,28,24,41
,297,25,260,262,28,24,41
,272,25,238,242,28,24,41
,261,25,232,227,28,24,41
,289,25,251,255,28,24,41
,274,26,242,245,28,24,41
,254,25,230,220,28,24,41
,288,24,254,254,26,24,41
,259,25,234,227,27,24,41
,289,25,256,253,26,24,41
,276,26,237,241,28,24,41
,280,23,263,252,28,24,41
,269,24,241,232,30,24,41
,280,25,248,247,28,24,41
,275,24,232,235,26,24,41
,277,26,244,244,28,24,41
,272,25,239,243,27,24,41
,280,25,247,248,28,24,41
,263,25,234,230,29,24,41
,288,26,257,251,28,24,41
,270,25,217,234,26,24,41
,291,26,258,250,28,24,41
,263,25,224,235,28,24,41
,290,27,263,254,28,24,41
,256,24,235,234,28,24,41
,278,25,241,247,27,24,41
,302,24,262,259,27,24,41
,286,25,247,251,27,24,41
,268,25,229,230,30,24,41
,274,24,241,247,26,24,41
,290,25,261,266,28,24,41
,267,24,242,242,29,24,41
,275,24,237,240,28,24,41
,280,25,245,247,27,24,41
,275,24,233,241,28,24,41
,278,24,244,244,30,24,41
,276,25,242,243,28,24,41
,285,23,258,250,28,24,41
,262,25,229,227,30,24,41
,278,23,247,247,27,24,41
,299,25,262,265,29,24,41
,273,25,226,240,28,24,41
,275,23,240,244,28,24,41
,280,25,246,252,27,24,41
,257,24,235,221,28,24,41
,297,25,254,260,28,24,41
,263,24,236,230,27,24,41
,279,25,244,243,27,24,41
,300,24,259,267,29,24,41
,277,23,242,246,27,24,41
,259,24,228,232,28,24,41
,263,23,225,233,28,24,41
,258,26,229,227,28,24,41
,270,24,227,237,29,24,41
,261,25,234,229,27,24,41
,267,25,233,237,28,24,41
,270,24,236,243,28,24,41
,278,26,243,242,28,24,41
,288,24,243,250,28,24,41
,297,26,260,251,27,24,41
,305,24,254,250,29,24,41
,269,24,234,235,27,24,41
,259,24,237,227,28,24,41
,283,24,257,247,28,24,41
,273,23,242,240,26,24,41
,294,25,249,259,27,24,41
,270,24,232,234,27,24,41
,260,24,226,226,28,24,41
,284,23,251,246,25,24,41
,288,24,268,254,30,24,41
,292,24,249,254,28,24,41
,288,23,260,254,28,24,41
,280,24,249,246,26,24,41
,270,26,236,236,28,24,41
,268,26,232,231,28,24,41
,259,25,225,230,28,24,41
,264,26,230,229,27,24,41
,270,24,239,231,27,24,41
,271,25,228,236,28,24,41
,279,22,244,244,28,24,41
,285,25,247,252,28,24,41
,293,24,261,252,28,24,41
,299,25,252,253,27,24,41
,284,24,252,252,26,24,41
,285,25,255,253,28,24,41
,283,25,247,243,27,24,41
,294,24,246,252,28,24,41
,303,26,256,270,27,24,41
,280,26,244,245,28,24,41
,274,26,238,237,27,24,41
,267,25,235,240,26,24,41
,291,25,254,250,27,24,41
,256,25,227,225,27,24,41
,288,25,248,251,28,24,41
,289,26,253,250,27,24,41
,263,24,222,229,27,24,41
,293,25,247,263,28,24,41
,258,23,238,225,27,24,41
,280,25,257,249,27,24,41
,271,24,238,236,27,24,41
,267,26,238,236,28,24,41
,288,25,245,250,28,24,41
,294,26,256,258,28,24,41
,286,24,257,253,28,24,41
,297,25,253,257,28,24,41
,291,25,249,259,26,24,41
,264,27,227,240,27,24,41
,261,25,224,230,28,24,41
,295,25,256,251,27,24,41
,291,24,250,260,27,24,41
,297,24,256,262,28,24,41
,259,24,232,234,28,24,41
,259,25,231,224,28,24,41
,296,26,265,255,28,24,41
,273,25,241,240,29,24,41
,274,25,231,234,26,24,41
,286,25,247,257,29,24,41
,256,27,237,222,28,24,41
,277,24,242,242,28,24,41
,300,25,258,259,29,24,41
,260,25,219,232,27,24,41
,290,24,259,261,27,24,41
,257,26,231,221,25,24,41
,289,26,266,255,29,24,41
,263,25,238,231,27,24,41
,296,24,254,262,28,24,41
,270,24,228,236,28,24,41
,280,25,242,244,30,24,41
,286,25,245,253,28,24,41
,271,26,236,217,28,24,41
,302,26,255,261,27,24,41
,273,25,238,244,28,24,41
,265,25,225,236,27,24,41
,301,25,253,259,27,24,41
,272,26,243,243,26,24,41
,276,25,242,240,28,24,41
,297,24,248,261,29,24,41
,260,25,227,226,29,24,41
,294,25,257,257,27,24,41
,281,25,243,247,29,24,41
,258,25,231,228,30,24,41
,297,27,265,256,28,24,41
,268,26,240,232,30,24,41
,265,25,235,225,28,24,41
,289,25,250,250,28,24,41
,297,25,256,262,27,24,41
,283,25,254,252,27,24,41
,270,23,243,227,27,24,41
,276,25,236,241,27,24,41
,291,25,263,250,31,24,41
,264,27,219,230,25,24,41
,290,25,264,255,27,24,41
,250,25,227,224,28,24,41
,275,24,236,241,27,24,41
,290,24,260,260,26,24,41
,263,25,224,228,27,24,41
,291,25,254,241,27,24,41
,258,25,219,229,27,24,41
,297,25,249,255,27,24,41
,273,25,237,241,27,24,41
,270,26,243,238,27,24,41
,292,26,248,257,27,24,41
,261,27,236,225,29,24,41
,287,25,253,258,27,24,41
,260,25,231,225,27,24,41
,299,26,260,260,28,24,41
,253,25,229,235,27,24,41
,279,24,241,242,27,24,41
,287,26,260,255,28,24,41
,281,23,254,250,28,24,41
,274,26,231,240,28,24,41
,253,23,229,229,29,24,41
,260,25,233,230,28,24,41
,278,25,241,239,27,24,41
,289,24,253,254,28,24,41
,282,23,252,244,27,24,41
,268,25,233,238,28,24,41
,281,24,251,244,27,24,41
,279,25,246,247,28,24,41
,270,24,240,241,28,24,41
,267,26,220,241,29,24,41
,264,26,233,238,28,24,41
,271,25,246,232,28,24,41
,265,26,218,231,28,24,41
,264,25,239,222,29,24,41
,270,26,239,239,28,24,41
,278,25,251,251,28,24,41
,293,25,267,256,27,24,41
,294,25,264,255,25,24,41
,288,25,248,255,28,24,41
,299,25,250,262,26,24,41
,294,24,249,258,27,24,41
,291,23,264,261,28,24,41
,289,25,247,258,27,24,41
,295,25,253,262,30,24,41
,288,24,256,253,28,24,41
,278,25,249,246,27,24,41
,263,25,234,230,27,24,41
,257,24,221,227,27,24,41
,281,24,245,244,28,24,41
,294,25,256,258,27,24,41
,283,24,248,251,27,24,41
,263,26,238,231,27,24,41
,261,24,226,228,29,24,41
,271,25,244,239,27,24,41
,273,25,238,243,27,24,41
,290,24,246,254,27,24,41
,291,25,255,257,27,24,41
,288,25,262,249,29,24,41
,277,25,251,245,27,24,41
,284,25,247,246,28,24,41
,276,25,236,240,28,24,41
,257,24,225,232,25,24,41
,256,25,226,237,26,24,41
,276,25,236,243,26,24,41
,289,23,254,260,29,24,41
,281,25,247,247,28,24,41
,273,23,226,240,28,24,41
,262,25,222,223,26,24,41
,256,25,231,227,26,24,41
,268,25,228,229,27,24,41
,271,24,233,238,30,24,41
,286,25,246,246,28,24,41
,291,23,258,255,28,24,41
,304,25,257,259,27,24,41
,288,26,263,254,27,24,41
,282,24,247,249,27,24,41
,278,23,244,246,28,24,41
,280,25,248,245,27,24,41
,284,25,247,256,28,24,41
,293,25,250,264,28,24,41
,285,26,259,251,27,24,41
,253,25,224,232,30,24,41
,277,25,247,247,28,24,41
,293,26,246,249,28,24,41
,258,24,230,230,28,24,41
,297,24,259,257,27,24,41
,257,25,241,223,27,24,41
,267,24,237,229,28,24,41
,288,24,258,251,25,24,41
,291,24,260,264,28,24,41
,272,23,234,242,29,24,41
,250,25,240,232,29,24,41
,292,25,250,265,27,24,41
,286,24,249,248,27,24,41
,266,25,235,219,27,24,41
,287,24,256,263,27,24,41
,255,24,231,220,27,24,41
,278,25,242,244,27,24,41
,280,24,257,246,28,24,41
,275,26,225,241,27,24,41
,263,23,231,220,29,24,41
,303,24,258,265,27,24,41
,262,25,229,229,28,24,41
,293,25,258,261,27,24,41
,262,24,229,228,27,24,41
,293,25,254,260,26,24,41
,256,23,225,225,27,24,41
,295,26,266,252,28,24,41
,266,24,233,240,28,24,41
,253,24,229,221,27,24,41
,281,24,243,242,27,24,41
,294,24,260,257,28,24,41
,283,23,242,252,26,24,41
,254,24,228,230,28,24,41
,268,26,234,237,27,24,41
,280,24,254,254,27,24,41
,299,24,247,258,28,24,41
,293,26,257,256,27,24,41
,288,24,247,251,27,24,41
,279,24,244,249,28,24,41
,269,24,234,243,27,24,41
,256,26,228,225,28,24,41
,257,25,235,231,26,24,41
,273,22,240,241,27,24,41
,291,24,260,257,27,24,41
,286,23,256,242,27,24,41
,281,23,237,243,30,24,41
,258,24,232,219,29,24,41
,266,23,240,225,27,24,41
,285,24,248,246,27,24,41
,293,24,261,266,28,24,41
,284,22,249,246,28,24,41
,272,24,237,238,28,24,41
,253,24,233,230,28,24,41
,280,24,235,242,28,24,41
,289,24,253,250,26,24,41
,300,24,249,263,26,24,41
,271,24,241,243,27,24,41
,264,24,231,235,27,24,41
,257,23,234,219,27,24,41
,281,24,246,245,26,24,41
,296,24,255,245,27,24,41
,299,26,255,256,27,24,41
,270,24,242,233,26,24,41
,264,23,228,219,27,24,41
,266,24,240,229,26,24,41
,290,23,242,250,28,24,41
,286,25,258,256,26,24,41
,284,24,255,244,25,24,41
,263,25,229,229,27,24,41
,265,24,231,232,27,24,41
,275,23,240,237,27,24,41
,286,24,249,242,27,24,41
,291,26,252,254,27,24,41
,275,24,242,244,28,24,41
,257,23,238,230,27,24,41
,249,24,226,219,26,24,41
,282,25,241,241,27,24,41
,298,26,256,252,27,24,41
,292,25,261,257,27,24,41
,269,24,236,238,27,24,41
,254,24,226,228,28,24,41
,266,25,239,233,26,24,41
,281,25,253,244,30,24,41
,299,23,258,261,28,24,41
,283,23,261,250,28,24,41
,270,26,249,239,25,24,41
,264,26,233,229,27,24,41
,270,24,237,235,27,24,41
,280,24,252,254,28,24,41
,292,24,259,252,26,24,41
,276,26,247,245,28,24,41
,262,26,228,226,27,24,41
,259,24,210,229,28,24,41
,275,26,236,241,27,24,41
,299,23,255,264,27,24,41
,293,24,243,259,26,24,41
,273,24,239,242,28,24,41
,263,24,224,230,28,24,41
,266,24,243,231,25,24,41
,293,24,245,255,28,24,41
,299,22,249,260,27,24,41
,285,24,251,246,25,24,41
,272,24,235,241,26,24,41
,257,26,228,222,27,24,41
,272,24,237,232,27,24,41
,287,24,248,251,27,24,41
,290,23,260,256,29,24,41
,282,26,249,250,27,24,41
,274,25,221,239,25,24,41
,253,25,223,224,25,24,41
,277,26,239,238,27,24,41
,287,23,258,254,28,24,41
,286,24,258,253,26,24,41
,273,23,242,246,29,24,41
,256,24,219,226,27,24,41
,263,25,234,228,27,24,41
,279,22,249,248,28,24,41
,299,24,248,253,27,24,41
,299,24,244,265,27,24,41
,266,23,238,231,28,24,41
,261,24,227,225,27,24,41
,272,22,236,235,28,24,41
,270,24,244,241,28,24,41
,298,23,257,262,27,24,41
,279,23,245,246,28,24,41
,271,24,219,233,27,24,41
,262,24,218,232,28,24,41
,268,24,237,236,27,24,41
,289,23,245,255,26,24,41
,291,23,261,257,28,24,41
,276,22,240,244,27,24,41
,256,23,229,227,27,24,41
,247,23,230,214,27,24,41
,274,23,242,241,27,24,41
,286,22,255,251,27,24,41
,284,24,259,245,28,24,41
,272,25,234,235,30,24,41
,258,25,226,228,28,24,41
,266,22,236,242,27,24,41
,281,23,251,247,26,24,41
,284,24,263,255,26,24,41
,286,24,245,250,27,24,41
,265,24,228,236,27,24,41
,258,23,229,225,27,24,41
,268,26,232,233,28,24,41
,297,23,257,254,28,24,41
,291,23,246,255,28,24,41
,280,24,246,246,27,24,41
,254,21,230,225,27,24,41
,260,24,232,224,25,24,41
,275,23,242,241,27,24,41
,296,23,254,259,27,24,41
,293,23,260,254,25,24,41
