UnRipe_fruit,TGS2620,TGS2610,TGS2602,MQ4,MQ5,temp,humid
orange,171,64,143,163,59,24,35
orange,139,63,133,124,57,24,35
orange,151,63,146,136,57,24,35
orange,141,63,135,140,56,24,35
orange,141,64,136,131,57,24,35
orange,153,64,141,141,55,24,35
orange,144,63,135,126,56,24,35
orange,134,66,135,135,55,24,35
orange,162,65,152,147,55,24,35
orange,133,63,135,118,58,24,35
orange,132,64,128,127,55,24,35
orange,133,64,137,123,56,24,35
orange,149,64,144,144,56,24,35
orange,157,64,146,146,56,24,35
orange,162,63,147,154,57,24,35
orange,156,64,152,145,56,24,35
orange,141,64,122,129,57,24,35
orange,135,63,124,128,57,24,35
orange,146,66,142,140,58,24,35
orange,156,66,144,149,55,24,35
orange,139,65,128,130,59,24,35
orange,148,66,134,140,57,24,35
orange,156,64,146,146,57,24,35
orange,134,64,124,131,57,24,35
orange,160,64,140,151,57,24,35
orange,132,64,127,130,57,24,35
orange,156,64,156,143,55,24,35
orange,134,64,125,132,55,24,35
orange,132,64,129,139,56,24,35
orange,148,64,137,132,57,24,35
orange,158,63,139,151,56,24,35
orange,124,64,122,123,57,24,35
orange,157,63,141,146,56,24,35
orange,148,64,137,140,57,24,35
orange,138,64,133,121,55,24,35
orange,153,63,150,138,57,24,35
orange,156,63,150,144,57,24,35
orange,141,64,142,135,57,24,35
orange,135,63,118,122,57,24,35
orange,153,64,134,134,57,24,35
orange,149,64,152,138,57,24,35
orange,151,64,152,141,57,24,35
orange,156,66,147,147,58,24,35
orange,135,63,139,131,56,24,35
orange,151,64,140,140,56,24,35
orange,147,64,136,136,58,24,35
orange,141,63,135,130,57,24,35
orange,175,65,148,157,57,24,35
orange,130,64,118,126,58,24,35
orange,142,64,135,138,55,24,35
orange,159,64,155,153,56,24,35
orange,149,64,142,140,57,24,35
orange,131,63,118,123,58,24,35
orange,164,64,148,156,57,24,35
orange,139,64,129,124,58,24,35
orange,154,65,138,140,57,24,35
orange,156,64,154,147,57,24,35
orange,131,66,136,132,57,24,35
orange,137,64,134,133,58,24,35
orange,162,66,143,149,56,24,35
orange,151,63,136,140,57,24,35
orange,143,64,125,119,57,24,35
orange,134,64,128,133,57,24,35
orange,146,64,134,133,57,24,35
orange,139,65,131,134,56,24,35
orange,166,63,146,156,56,24,35
orange,151,63,142,139,57,24,35
orange,133,66,126,128,55,24,35
orange,151,64,137,131,55,24,35
orange,159,65,158,146,55,24,35
orange,138,64,129,119,56,24,35
orange,144,64,135,132,58,24,35
orange,164,65,149,157,57,24,35
orange,131,64,136,133,58,24,35
orange,128,64,131,118,55,24,35
orange,149,64,158,145,57,24,35
orange,149,65,157,143,56,24,35
orange,150,64,146,141,57,24,35
orange,142,66,138,138,57,24,35
orange,155,63,119,143,59,24,35
orange,140,63,140,131,55,24,35
orange,148,64,137,139,56,24,35
orange,157,65,160,144,57,24,35
orange,151,64,151,143,56,24,35
orange,149,64,139,144,58,24,35
orange,146,64,127,132,56,24,35
orange,128,64,133,116,56,24,35
orange,141,65,125,133,57,24,35
orange,159,64,133,137,57,24,35
orange,159,63,142,152,57,24,35
orange,155,63,160,144,57,24,35
orange,156,64,142,144,57,24,35
orange,143,64,130,143,56,24,35
orange,129,64,138,116,56,24,35
orange,133,65,131,128,57,24,35
orange,128,66,126,123,57,24,35
orange,133,64,114,126,58,24,35
orange,142,63,128,132,57,24,35
orange,155,63,152,143,57,24,35
orange,152,64,141,147,57,24,35
orange,134,64,141,125,57,24,35
orange,134,66,130,113,56,24,35
orange,142,65,131,129,58,24,35
orange,159,66,138,145,57,24,35
orange,172,64,143,156,58,24,35
orange,148,65,139,142,58,24,35
orange,138,63,126,118,57,24,35
orange,143,63,135,135,57,24,35
orange,168,64,147,157,56,24,35
orange,147,64,140,138,56,24,35
orange,134,65,117,128,57,24,35
orange,134,64,127,131,56,24,35
orange,148,65,141,137,57,24,35
orange,170,66,147,144,57,24,35
orange,153,64,142,142,58,24,35
orange,148,64,134,137,57,24,35
orange,145,64,137,141,55,24,35
orange,149,66,141,134,56,24,35
orange,146,64,140,143,57,24,35
orange,152,65,145,147,57,24,35
orange,154,64,142,142,56,24,35
orange,152,66,143,143,57,24,35
orange,164,64,148,145,56,24,35
orange,156,64,148,145,57,24,35
orange,167,64,150,154,57,24,35
orange,162,64,150,150,57,24,35
orange,158,65,142,146,57,24,35
orange,165,64,151,146,57,24,35
orange,160,65,144,142,57,24,35
orange,158,64,138,137,56,24,35
orange,153,64,136,139,57,24,35
orange,153,64,139,145,57,24,35
orange,153,64,142,140,58,24,35
orange,158,65,143,147,57,24,35
orange,153,64,140,148,58,24,35
orange,133,65,128,139,58,24,35
orange,137,65,119,130,56,24,35
orange,138,63,131,130,57,24,35
orange,158,64,141,139,57,24,35
orange,157,64,146,148,58,24,35
orange,148,64,144,140,58,24,35
orange,146,64,139,138,58,24,35
orange,142,64,129,129,57,24,35
orange,133,64,117,126,58,24,35
orange,135,63,127,126,58,24,35
orange,147,64,127,147,57,24,35
orange,160,64,157,151,56,24,35
orange,161,65,139,146,57,24,35
orange,129,64,120,116,57,24,35
orange,147,64,144,141,57,24,35
orange,131,64,128,128,57,24,35
orange,140,64,128,136,57,24,35
orange,157,64,156,140,57,24,35
orange,140,64,125,126,57,24,35
orange,137,64,129,122,57,24,35
orange,161,66,154,149,57,24,35
orange,140,65,131,123,57,24,35
orange,156,64,141,142,58,24,35
orange,146,66,131,136,59,24,35
orange,135,64,133,136,58,24,35
orange,164,65,142,151,58,24,35
orange,132,63,128,126,60,24,35
orange,138,64,137,133,58,24,35
orange,160,64,147,152,58,24,35
orange,146,64,134,136,57,24,35
orange,138,64,120,135,56,24,35
orange,158,63,146,144,58,24,35
orange,159,63,147,147,57,24,35
orange,138,64,129,138,59,24,35
orange,146,64,120,130,58,24,35
orange,137,65,114,134,60,24,35
orange,124,65,122,121,58,24,35
orange,128,64,120,116,58,24,35
orange,130,64,123,127,56,24,35
orange,129,64,123,122,58,24,35
orange,133,64,120,126,58,24,35
orange,131,64,120,122,58,24,35
orange,130,64,133,127,57,24,35
orange,147,64,147,145,57,24,35
orange,164,65,153,149,56,24,35
orange,148,64,137,140,58,24,35
orange,124,64,113,131,57,24,35
orange,148,64,137,138,58,24,35
orange,162,66,160,146,56,24,35
orange,161,64,145,150,57,24,35
orange,158,63,154,142,58,24,35
orange,161,63,151,154,56,24,35
orange,160,65,144,151,57,24,35
orange,157,65,151,151,55,24,35
orange,151,64,145,144,59,24,35
orange,147,65,137,137,58,24,35
orange,130,64,126,126,57,24,35
orange,155,65,146,147,59,24,35
orange,165,63,147,149,57,24,35
orange,142,64,128,123,58,24,35
orange,137,64,121,135,57,24,35
orange,147,63,158,138,56,24,35
orange,152,65,144,144,57,24,35
orange,136,65,125,121,56,24,35
orange,166,65,135,156,57,24,35
orange,149,65,139,142,57,24,35
orange,130,65,131,126,59,24,35
orange,151,64,136,144,58,24,35
orange,152,65,144,144,58,24,35
orange,131,64,122,127,57,24,35
orange,148,63,151,137,57,24,35
orange,152,66,142,143,57,24,35
orange,145,65,137,138,59,24,35
orange,163,64,144,160,59,24,35
orange,140,64,135,129,58,24,35
orange,158,65,143,144,57,24,35
orange,120,65,123,121,57,24,35
orange,156,63,145,152,60,24,35
orange,146,65,141,136,55,24,35
orange,140,65,133,125,57,24,35
orange,157,67,146,153,57,24,35
orange,134,65,131,124,58,24,35
orange,159,64,143,153,57,24,35
orange,146,66,135,131,58,24,35
orange,144,64,129,132,58,24,35
orange,162,64,156,152,57,24,35
orange,143,65,133,135,58,24,35
orange,137,65,118,138,59,24,35
orange,167,65,143,151,57,24,35
orange,143,63,133,134,58,24,35
orange,146,65,139,140,58,24,35
orange,148,65,133,131,58,24,35
orange,157,64,144,148,57,24,35
orange,138,65,116,135,57,24,35
orange,150,64,139,143,58,24,35
orange,158,67,152,149,59,24,35
orange,128,65,132,135,57,24,35
orange,148,66,143,138,57,24,35
orange,163,65,147,155,58,24,35
Grapes,136,65,133,125,57,24,35
Grapes,157,66,152,143,58,24,35
Grapes,130,65,136,125,58,24,35
Grapes,145,64,129,135,58,24,35
Grapes,168,65,151,159,58,24,35
Grapes,141,65,136,135,57,24,35
Grapes,139,65,125,129,58,24,35
Grapes,155,65,139,142,57,24,35
Grapes,165,65,150,155,60,24,35
Grapes,155,65,144,148,57,24,35
Grapes,143,64,133,137,58,24,35
Grapes,130,65,123,124,57,24,35
Grapes,114,64,132,122,58,24,35
Grapes,133,65,120,129,58,24,35
Grapes,160,65,138,149,58,24,35
Grapes,159,63,150,142,58,24,35
Grapes,165,65,149,158,58,24,35
Grapes,154,66,151,143,58,24,35
Grapes,163,65,149,151,58,24,35
Grapes,162,65,148,153,57,24,35
Grapes,166,65,142,151,57,24,35
Grapes,153,65,140,150,58,24,35
Grapes,148,65,136,139,58,24,35
Grapes,138,65,130,138,59,24,35
Grapes,143,65,134,136,57,24,35
Grapes,124,65,142,136,59,24,35
Grapes,148,65,137,142,58,24,35
Grapes,145,65,142,142,58,24,35
Grapes,143,65,138,137,57,24,35
Grapes,147,64,115,134,58,24,35
Grapes,137,65,121,131,60,24,35
Grapes,134,65,128,124,58,24,35
Grapes,128,64,129,121,58,24,35
Grapes,147,66,136,135,58,24,35
Grapes,157,65,150,144,57,24,35
Grapes,155,65,141,145,57,24,35
Grapes,128,66,120,130,57,24,35
Grapes,154,65,154,145,57,24,35
Grapes,143,65,130,136,57,24,35
Grapes,168,64,147,155,58,24,35
Grapes,131,65,135,128,60,24,35
Grapes,160,65,140,148,61,24,35
Grapes,123,64,122,126,57,24,35
Grapes,153,65,164,146,59,24,35
Grapes,143,64,127,130,58,24,35
Grapes,153,64,145,144,58,24,35
Grapes,140,63,126,128,59,24,35
Grapes,164,64,144,159,59,24,35
Grapes,137,66,137,135,59,24,35
Grapes,130,64,121,127,58,24,35
Grapes,144,65,114,132,59,24,35
Grapes,142,65,143,139,58,24,35
Grapes,148,66,142,145,58,24,35
Grapes,153,65,138,145,58,24,35
Grapes,163,65,147,151,58,24,35
Grapes,156,67,146,149,59,24,35
Grapes,137,64,144,130,60,24,35
Grapes,127,64,118,121,58,24,35
Grapes,130,63,120,128,60,24,35
Grapes,143,65,132,127,58,24,35
Grapes,160,66,134,147,58,24,35
Grapes,159,65,154,150,58,24,35
Grapes,140,65,136,143,58,24,35
Grapes,146,65,139,143,57,24,35
Grapes,130,63,135,126,60,24,35
Grapes,127,65,135,128,59,24,35
Grapes,148,65,129,129,58,24,35
Grapes,146,65,129,131,57,24,35
Grapes,159,63,142,144,59,24,35
Grapes,156,68,146,146,57,24,35
Grapes,127,65,123,114,57,24,35
Grapes,141,65,142,133,58,24,35
Grapes,157,66,145,150,57,24,35
Grapes,133,65,141,131,58,24,35
Grapes,137,66,118,132,57,24,35
Grapes,157,65,150,145,59,24,35
Grapes,144,64,132,133,58,24,35
Grapes,139,64,123,127,57,24,35
Grapes,144,65,136,139,57,24,35
Grapes,172,65,145,156,59,24,35
Grapes,160,66,156,148,57,24,35
Grapes,157,65,145,143,58,24,35
Grapes,132,65,135,132,58,24,35
Grapes,127,65,123,130,59,24,35
Grapes,142,66,127,130,58,24,35
Grapes,159,65,140,151,58,24,35
Grapes,150,67,139,143,58,24,35
Grapes,152,64,144,139,59,24,35
Grapes,161,65,143,141,58,24,35
Grapes,152,66,155,139,58,24,35
Grapes,153,65,138,146,57,24,35
Grapes,149,65,136,137,58,24,35
Grapes,137,65,132,127,55,24,35
Grapes,153,67,140,140,58,24,35
Grapes,159,65,147,146,60,24,35
Grapes,141,63,126,130,57,24,35
Grapes,158,66,142,144,57,24,35
Grapes,148,65,135,134,58,24,35
Grapes,134,65,123,122,60,24,35
Grapes,150,66,141,145,58,24,35
Grapes,163,65,149,148,57,24,35
Grapes,147,66,141,134,58,24,35
Grapes,139,65,129,133,57,24,35
Grapes,139,64,129,125,59,24,35
Grapes,126,68,125,123,58,24,35
Grapes,144,66,129,135,59,24,35
Grapes,143,66,137,135,58,24,35
Grapes,147,67,136,135,58,24,35
Grapes,138,68,129,131,58,24,35
Grapes,133,65,129,121,59,24,35
Grapes,129,65,122,128,60,24,35
Grapes,143,66,122,142,58,24,35
Grapes,167,66,141,152,58,24,35
Grapes,151,65,136,139,59,24,35
Grapes,144,66,120,125,58,24,35
Grapes,152,65,141,144,57,24,35
Grapes,166,64,145,151,58,24,35
Grapes,158,65,142,152,57,24,35
Grapes,153,64,141,144,59,24,35
Grapes,138,66,130,125,58,24,35
Grapes,143,65,123,133,60,24,35
Grapes,166,67,151,152,58,24,35
Grapes,156,66,122,134,58,24,35
Grapes,147,65,124,142,59,24,35
Grapes,158,67,158,151,58,24,35
Grapes,131,66,134,123,55,24,35
Grapes,144,65,139,141,59,24,35
Grapes,161,66,142,145,60,24,35
Grapes,126,65,125,120,58,24,35
Grapes,158,66,143,155,58,24,35
Grapes,144,65,134,131,59,24,35
Grapes,138,65,134,131,59,24,35
Grapes,161,66,142,153,58,24,35
Grapes,131,65,131,125,57,24,35
Grapes,164,66,155,156,57,24,35
Grapes,145,66,118,130,59,24,35
Grapes,156,66,143,141,58,24,35
Grapes,145,66,138,132,59,24,35
Grapes,133,66,124,127,58,24,35
Grapes,152,63,141,142,58,24,35
Grapes,151,66,151,154,57,24,35
Grapes,143,66,135,134,60,24,35
Grapes,129,64,124,132,58,24,35
Grapes,155,65,151,148,58,24,35
Grapes,154,65,139,142,58,24,35
Grapes,133,65,136,131,57,24,35
Grapes,142,66,122,135,58,24,35
Grapes,171,65,155,164,57,24,35
Grapes,163,66,144,150,58,24,35
Grapes,145,66,128,138,58,24,35
Grapes,137,66,131,125,58,24,35
Grapes,148,65,124,138,57,24,35
Grapes,157,66,160,145,59,24,35
Grapes,155,66,151,140,59,24,35
Grapes,146,65,128,131,58,24,35
Grapes,127,65,125,127,57,24,35
Grapes,144,66,126,127,58,24,35
Grapes,154,65,145,148,58,24,35
Grapes,160,66,145,152,59,24,35
Grapes,163,66,146,161,57,24,35
Grapes,159,65,164,146,60,24,35
Grapes,173,65,144,162,60,24,35
Grapes,161,66,153,147,58,24,35
Grapes,166,66,151,148,59,24,35
Grapes,163,66,150,152,58,24,35
Grapes,157,66,146,148,60,24,35
Grapes,160,65,144,151,59,24,35
Grapes,146,65,144,141,58,24,35
Grapes,145,66,138,141,59,24,35
Grapes,138,66,133,135,59,24,35
Grapes,136,65,122,128,60,24,35
Grapes,137,65,128,124,59,24,35
Grapes,144,66,132,137,57,24,35
Grapes,154,65,142,145,60,24,35
Grapes,158,66,156,145,58,24,35
Grapes,174,65,150,158,59,24,35
Grapes,166,68,153,157,59,24,35
Grapes,157,66,142,142,59,24,35
Grapes,148,66,135,136,58,24,35
Grapes,142,67,135,139,59,24,35
Grapes,144,65,134,136,58,24,35
Grapes,156,66,137,144,59,24,35
Grapes,155,66,149,151,59,24,35
Grapes,143,63,136,131,58,24,35
Grapes,145,66,138,134,60,24,35
Grapes,160,66,142,144,58,24,35
Grapes,129,66,126,120,59,24,35
Grapes,152,66,145,145,59,24,35
Grapes,138,65,134,134,59,24,35
Grapes,148,65,138,140,59,24,35
Grapes,149,66,143,144,59,24,35
Grapes,141,66,134,128,60,24,35
Grapes,166,66,153,158,58,24,35
Grapes,155,65,145,143,57,24,35
Grapes,136,65,130,119,58,24,35
Grapes,156,67,135,141,59,24,35
Grapes,165,66,150,161,60,24,35
Grapes,140,66,132,141,57,24,35
Grapes,158,67,140,147,59,24,35
Grapes,141,65,135,134,59,24,35
Grapes,150,66,147,150,58,24,35
Grapes,130,65,131,118,58,24,35
Grapes,166,65,157,141,59,24,35
Grapes,128,65,131,142,58,24,35
Grapes,143,66,141,145,58,24,35
Grapes,155,65,156,148,60,24,35
Grapes,140,68,119,139,59,24,35
Grapes,154,66,155,149,58,24,35
Grapes,158,65,148,140,60,24,35
Grapes,138,66,130,130,61,24,35
Grapes,137,65,132,125,57,24,35
Grapes,149,65,143,143,58,24,35
Grapes,168,66,154,163,59,24,35
Grapes,151,65,140,136,60,24,35
Grapes,137,66,134,136,59,24,35
Grapes,162,66,154,143,57,24,35
Grapes,136,65,118,136,59,24,35
Grapes,163,65,144,151,58,24,35
Grapes,136,66,114,129,58,24,35
Grapes,162,66,159,152,59,24,35
Grapes,140,65,124,131,59,24,35
Grapes,169,66,159,151,58,24,35
Grapes,148,65,123,146,59,24,35
Grapes,140,66,133,136,57,24,35
Grapes,170,65,153,144,60,24,35
Grapes,152,66,143,147,60,24,35
Grapes,120,66,132,118,60,24,35
Grapes,156,67,142,147,59,24,35
Grapes,157,65,158,148,59,24,35
Grapes,150,67,138,137,59,24,35
Grapes,138,66,122,128,59,24,35
Grapes,154,66,139,142,59,24,35
Grapes,170,65,146,163,57,24,35
Grapes,150,67,138,145,59,24,35
Grapes,133,66,129,123,59,24,35
Grapes,127,65,141,124,59,24,35
Grapes,142,67,128,138,60,24,35
Grapes,144,65,135,131,57,24,35
Grapes,146,65,135,136,59,24,35
Grapes,156,66,147,142,58,24,35
Grapes,156,66,154,151,59,24,35
Grapes,167,65,160,149,59,24,35
Grapes,163,65,141,156,59,24,35
Grapes,135,66,132,136,58,24,35
Grapes,136,66,114,132,59,24,35
Grapes,145,65,137,133,59,24,35
Grapes,158,66,154,146,60,24,35
Grapes,139,66,134,135,57,24,35
Grapes,131,67,119,128,58,24,35
Grapes,150,67,135,131,61,24,35
Grapes,147,66,146,144,60,24,35
Grapes,169,67,148,152,59,24,35
Grapes,156,68,145,143,59,24,35
Grapes,144,65,126,133,59,24,35
Grapes,126,66,123,113,59,24,35
Grapes,147,66,136,137,59,24,35
Grapes,156,66,157,147,58,24,35
Grapes,145,65,123,138,60,24,35
Grapes,158,67,155,152,58,24,35
Grapes,126,68,127,125,57,24,35
Grapes,146,65,136,139,58,24,35
Grapes,156,66,141,144,59,24,35
Grapes,136,66,128,118,59,24,35
Grapes,152,66,143,151,59,24,35
Grapes,133,66,120,121,58,24,35
Grapes,156,68,153,142,59,24,35
Grapes,153,66,143,146,59,24,35
Grapes,127,66,131,124,61,24,35
Grapes,130,67,134,127,59,24,35
Grapes,140,65,127,131,57,24,35
Grapes,133,65,136,138,59,24,35
Grapes,155,65,143,141,59,24,35
Grapes,157,65,143,139,59,24,35
Grapes,151,66,149,146,59,24,35
Grapes,161,68,162,148,60,24,35
Grapes,165,66,147,157,60,24,35
Grapes,162,65,148,152,59,24,35
Grapes,152,65,139,143,59,24,35
Grapes,146,66,133,141,59,24,35
Grapes,144,66,131,140,58,24,35
Grapes,150,66,129,139,59,24,35
Grapes,141,66,133,128,59,24,35
Grapes,135,66,128,131,59,24,35
Grapes,134,68,123,132,57,24,35
Grapes,132,67,135,129,58,24,35
Grapes,129,66,130,114,60,24,35
Grapes,145,65,134,127,59,24,35
Grapes,146,66,134,138,61,24,35
Grapes,148,65,124,135,59,24,35
Grapes,140,65,137,123,58,24,35
Grapes,144,67,136,135,58,24,35
Grapes,153,65,142,148,59,24,35
Grapes,164,66,156,150,59,24,35
Grapes,167,65,147,159,59,24,35
Grapes,162,66,143,142,59,24,35
Grapes,147,66,140,136,60,24,35
Grapes,149,66,137,131,59,24,35
Grapes,142,67,136,131,61,24,35
Grapes,141,66,130,137,59,24,35
Grapes,141,66,137,129,59,24,35
Grapes,122,66,128,133,59,24,35
Grapes,144,66,121,133,59,24,35
Grapes,153,66,141,141,59,24,35
Grapes,159,67,149,158,59,24,35
Grapes,161,67,158,148,60,24,35
Grapes,159,66,152,145,59,24,35
Grapes,135,67,138,126,60,24,35
Grapes,142,67,131,134,59,24,35
Grapes,168,65,147,154,60,24,35
Grapes,131,67,126,126,60,24,35
Grapes,153,66,152,138,60,24,35
Grapes,138,66,127,131,57,24,35
Grapes,166,66,154,158,60,24,35
Grapes,130,66,127,123,59,24,35
Grapes,171,66,144,152,60,24,35
Grapes,130,65,118,135,58,24,35
Grapes,157,65,140,146,60,24,35
Grapes,138,65,134,127,60,24,35
Grapes,157,66,152,152,60,24,35
Grapes,132,66,128,133,59,24,35
Grapes,151,68,143,141,59,24,35
Grapes,151,67,138,137,59,24,35
Grapes,137,66,132,135,59,24,35
Grapes,159,65,159,147,60,24,35
Grapes,144,66,134,136,60,24,35
Grapes,136,65,131,129,59,24,35
Grapes,154,66,138,146,60,24,35
Grapes,136,66,131,132,61,24,35
Grapes,159,67,160,152,59,24,35
Grapes,139,66,134,133,59,24,35
Grapes,137,68,132,135,58,24,35
Grapes,158,67,139,136,62,24,35
Grapes,141,66,137,141,59,24,35
Grapes,161,67,142,147,61,24,35
Grapes,139,66,138,129,60,24,35
Grapes,148,65,140,141,60,24,35
Grapes,147,66,138,143,58,24,35
Grapes,153,66,137,142,59,24,35
Grapes,145,66,145,142,58,24,35
Grapes,149,66,146,140,59,24,35
Grapes,131,66,132,127,60,24,35
Grapes,159,66,144,149,60,24,35
Grapes,164,66,158,156,58,24,35
Grapes,159,67,139,146,58,24,35
Grapes,144,67,134,134,57,24,35
Grapes,134,67,132,117,60,24,35
Grapes,136,66,127,133,59,24,35
Grapes,144,68,135,136,60,24,35
Grapes,156,67,144,149,60,24,35
Grapes,164,65,145,150,59,24,35
Grapes,157,66,148,158,59,24,35
Grapes,157,68,138,142,59,24,35
Grapes,150,65,128,132,58,24,35
Grapes,139,67,135,130,60,24,35
Grapes,148,67,116,128,59,24,35
Grapes,137,65,138,129,57,24,35
Grapes,136,66,134,122,59,24,35
Grapes,130,67,128,126,60,24,35
Grapes,141,65,119,136,60,24,35
Grapes,139,66,136,133,61,24,35
Grapes,142,67,135,136,62,24,35
Grapes,148,65,138,136,59,24,35
Grapes,152,66,149,139,58,24,35
Grapes,147,66,156,137,59,24,35
Grapes,160,66,144,151,60,24,35
Grapes,158,66,146,149,59,24,35
Grapes,156,66,141,149,59,24,35
Grapes,141,65,133,133,59,24,35
Grapes,137,67,127,136,59,24,35
Grapes,131,66,121,129,58,24,35
Grapes,146,65,118,142,57,24,35
Grapes,157,65,142,145,60,24,35
Grapes,164,66,144,152,59,24,35
Grapes,142,68,132,135,60,24,35
Grapes,134,66,118,132,60,24,35
Grapes,159,66,152,147,60,24,35
Grapes,153,66,141,144,61,24,35
Grapes,133,67,123,126,59,24,35
Grapes,159,66,139,152,60,24,35
Grapes,129,66,117,130,60,24,35
Grapes,162,66,151,154,59,24,35
Grapes,136,66,124,128,60,24,35
Grapes,151,66,138,137,60,24,35
Grapes,158,68,156,143,59,24,35
Grapes,129,66,124,124,60,24,35
Grapes,149,66,136,140,60,24,35
Grapes,153,68,144,143,59,24,35
Grapes,136,66,118,132,61,24,35
Grapes,158,66,154,147,58,24,35
Grapes,151,67,137,144,58,24,35
Grapes,139,65,135,135,62,24,35
Grapes,168,65,157,159,60,24,35
Grapes,143,66,122,141,59,24,35
Grapes,152,66,139,143,59,24,35
Grapes,147,67,138,139,60,24,35
Grapes,149,66,134,139,60,24,35
Grapes,149,67,134,143,59,24,35
Grapes,151,66,155,145,61,24,35
Grapes,128,67,133,119,60,24,35
Grapes,155,67,150,145,60,24,35
Grapes,133,68,123,127,60,24,35
Grapes,168,68,150,159,60,24,35
Grapes,129,68,130,120,60,24,35
Grapes,159,65,155,136,60,24,35
Grapes,141,67,133,130,57,24,35
Grapes,156,65,146,142,62,24,35
Grapes,140,66,132,138,61,24,35
Grapes,134,65,129,124,60,24,35
Grapes,158,68,142,153,60,24,35
Grapes,148,68,135,134,57,24,35
Grapes,126,67,125,113,60,24,35
Grapes,169,66,150,153,59,24,35
Grapes,134,66,116,127,59,24,35
Grapes,150,68,151,143,59,24,35
Grapes,135,65,126,125,61,24,35
Grapes,155,66,151,148,60,24,35
Grapes,129,66,129,130,59,24,35
Grapes,161,66,151,163,60,24,35
Grapes,140,67,135,128,60,24,35
Grapes,128,65,141,125,60,24,35
Grapes,165,66,142,153,60,24,35
Grapes,167,66,148,144,60,24,35
Grapes,154,66,136,137,60,24,35
Grapes,123,66,126,119,60,24,35
Grapes,148,65,139,148,59,24,35
Grapes,155,66,150,148,60,24,35
Grapes,151,67,153,140,60,24,35
Grapes,139,66,134,125,60,24,35
Grapes,135,66,119,123,59,24,35
Grapes,150,66,141,135,60,24,35
Grapes,164,65,142,146,60,24,35
Grapes,156,66,145,146,59,24,35
Grapes,128,69,116,127,60,24,35
Grapes,142,66,142,138,60,24,35
Grapes,147,66,154,143,60,24,35
Grapes,123,65,127,119,60,24,35
Grapes,170,68,146,158,60,24,35
Grapes,145,65,122,135,60,24,35
Grapes,149,67,140,144,60,24,35
Grapes,150,68,140,139,59,24,35
Grapes,139,67,110,140,60,24,35
Grapes,155,66,154,137,60,24,35
Grapes,119,67,132,127,60,24,35
Grapes,155,66,150,149,61,24,35
Grapes,136,67,124,134,61,24,35
Grapes,150,67,138,137,59,24,35
Grapes,149,67,143,135,59,24,35
Grapes,128,67,121,126,60,24,35
Grapes,153,66,157,141,60,24,35
Grapes,134,66,122,129,60,24,35
Grapes,151,66,133,138,61,24,35
Grapes,155,68,142,146,61,24,35
Grapes,124,66,125,110,57,24,35
Grapes,152,67,139,145,59,24,35
Grapes,123,66,116,116,60,24,35
Grapes,150,65,145,139,59,24,35
Grapes,165,67,145,151,60,24,35
Grapes,148,67,133,131,59,24,35
Grapes,128,68,130,118,59,24,35
Grapes,139,66,124,138,62,24,35
Grapes,168,65,152,152,60,24,35
Grapes,145,67,127,124,60,24,35
Grapes,146,65,140,141,59,24,35
Grapes,133,65,135,130,60,24,35
Grapes,153,67,152,141,60,24,35
Grapes,136,66,126,124,60,24,35
Grapes,163,67,141,142,62,24,35
Grapes,149,67,139,137,60,24,35
Grapes,142,67,134,130,61,24,35
Grapes,150,68,140,143,59,24,35
Grapes,139,67,136,138,60,24,35
Grapes,150,65,137,142,60,24,35
Grapes,139,66,118,132,60,24,35
Grapes,153,67,136,137,60,24,35
Grapes,148,68,150,138,60,24,35
Grapes,136,66,117,134,60,24,35
Grapes,118,69,124,104,61,24,35
Grapes,158,66,149,148,61,24,35
Grapes,139,67,131,128,62,24,35
Grapes,161,66,150,148,61,24,35
Grapes,128,68,132,119,60,24,35
Grapes,141,67,139,137,59,24,35
Grapes,140,67,133,128,59,24,35
Grapes,136,66,118,132,60,24,35
Grapes,166,68,154,153,61,24,35
Grapes,120,66,131,107,60,24,35
Grapes,153,67,143,144,62,24,35
Grapes,149,67,143,134,59,24,35
Grapes,134,68,129,126,60,24,35
Grapes,155,67,159,144,60,24,35
Grapes,130,67,119,115,60,24,35
Grapes,147,67,140,139,60,24,35
Grapes,158,66,146,143,60,24,35
Grapes,118,67,137,121,59,24,35
Grapes,164,67,151,151,60,24,35
Grapes,129,67,119,125,62,24,35
Grapes,154,67,143,152,61,24,35
Grapes,138,66,134,117,62,24,35
Grapes,156,67,134,140,60,24,35
Grapes,143,67,122,135,60,24,35
Grapes,143,65,147,137,61,24,35
Grapes,133,67,118,122,60,24,35
Grapes,147,67,153,143,60,24,35
Grapes,129,65,120,122,60,24,35
Grapes,113,67,126,120,60,24,35
Grapes,148,67,139,142,60,24,35
Grapes,155,66,141,151,59,24,35
Grapes,157,67,133,146,60,24,35
Grapes,137,67,135,128,60,24,35
Grapes,134,67,123,120,60,24,35
Grapes,125,66,125,123,59,24,35
Grapes,145,66,139,144,62,24,35
Grapes,149,67,138,142,61,24,35
Grapes,122,68,118,120,61,24,35
Grapes,151,67,145,148,60,24,35
Grapes,133,67,126,128,60,24,35
Grapes,148,66,138,137,59,24,35
Grapes,136,65,135,127,60,24,35
Grapes,153,66,136,149,61,24,35
Grapes,141,67,133,133,60,24,35
Grapes,122,66,126,120,62,24,35
Grapes,152,67,156,143,61,24,35
Grapes,147,66,122,138,61,24,35
Grapes,127,65,125,122,61,24,35
Grapes,154,69,141,137,59,24,35
